#timestamp package-00 dram0 
17855.800108558 4432789 829826 
17855.900115873 4293629 823171 
17856.000118589 4432117 829642 
17856.100111310 4394948 830285 
17856.200108043 4417591 824364 
17856.300112087 4361012 829781 
17856.400103551 4417591 830254 
17856.500114287 4274159 821763 
17856.600112559 4422840 829245 
17856.700010239 4910998 839587 
17856.800102714 4805835 841041 
17856.900110731 4343068 831096 
17857.000200540 4284046 818489 
17857.100103937 4383168 828128 
17857.200112918 4441334 827868 
17857.300104684 4365162 819743 
17857.400103732 4431812 831601 
17857.500109689 4431813 828005 
17857.600116512 4387745 823339 
17857.700104134 4381092 831111 
17857.800112592 4430348 829092 
17857.900103916 4330372 821595 
17858.000113336 4433094 827026 
17858.100103185 4415150 830224 
17858.200111136 4434376 831188 
17858.300104752 4392261 822941 
17858.400109387 4413502 830591 
17858.500105482 4401478 823477 
17858.600112649 4425587 830667 
17858.700108994 4474415 833406 
17858.800111590 4395496 825390 
17858.900105543 4421803 832075 
17859.000103307 4381153 831861 
17859.100109916 4375783 822589 
17859.200109846 4294178 828633 
17859.300110902 4428944 826475 
17859.400109404 4354298 820401 
17859.500112130 4439075 831693 
17859.600103547 4410695 834049 
17859.700109134 4376148 826980 
17859.800113288 4385487 829276 
17859.900112464 4399891 828755 
17860.000105842 4372364 822145 
17860.100108917 4434498 828633 
17860.200114758 4325795 821885 
17860.300109481 4443409 833146 
17860.400102504 4410511 829138 
17860.500112695 4397572 821962 
17860.600109589 4412037 828036 
17860.700109606 4417469 828174 
17860.800109541 4359913 827546 
17860.900104881 4371937 819590 
17861.000114656 4411610 830576 
17861.100113379 4282643 822023 
17861.200111977 4294361 831846 
17861.300109698 4428090 831846 
17861.400114006 4383594 831478 
17861.500113164 4380116 823966 
17861.600111205 4355275 832810 
17861.700109567 4402576 823920 
17861.800113163 4448414 831127 
17861.900112367 4441639 829918 
17862.000107599 4423268 825787 
17862.100114606 4439869 831800 
17862.200109656 4469593 833559 
17862.300114004 4435291 822130 
17862.400128002 4462696 832963 
17862.500108948 4496510 833850 
17862.600104857 4381336 823522 
17862.700113368 4435719 829811 
17862.800112493 4361134 828908 
17862.900103109 4311512 819116 
17863.000111433 4405628 831525 
17863.100113966 4324879 823140 
17863.200104546 4406972 830392 
17863.300108522 4429065 830331 
17863.400104115 4367299 822727 
17863.500112409 4431019 830193 
17863.600113481 4419666 827409 
17863.700112896 4394032 823415 
17863.800112793 4432850 830499 
17863.900105829 4412403 831448 
17864.000112467 4378102 822528 
17864.100110658 4442920 833682 
17864.200101077 4376454 834493 
17864.300113199 4361134 826567 
17864.400103047 4408009 834921 
17864.500110354 4412830 833834 
17864.600110708 4394276 822391 
17864.700114485 4277028 831891 
17864.800111508 4365589 823661 
17864.900106322 4382923 835272 
17865.000106407 4409291 836620 
17865.100109883 4380482 832228 
17865.200110200 4382069 824318 
17865.300113581 4351551 833575 
17865.400110589 4414723 833146 
17865.500112319 4262379 824502 
17865.600113421 4420948 833023 
17865.700113714 4325001 833300 
17865.800104424 4265614 827622 
17865.900104897 4316945 837997 
17866.000109323 4433887 835915 
17866.100114708 4334828 823813 
17866.200112115 4424122 832076 
17866.300109357 4335194 832304 
17866.400104346 4349049 824548 
17866.500114337 4352040 829444 
17866.600109691 4434314 829244 
17866.700109047 4309254 823783 
17866.800112101 4438527 833039 
17866.900103951 4343983 834187 
17867.000103488 4380482 824593 
17867.100104671 4435657 831387 
17867.200123686 4391469 826567 
17867.300104457 4397388 834737 
17867.400115131 4421070 831112 
17867.500103465 4430470 834033 
17867.600109063 4392689 826690 
17867.700104145 4400623 834538 
17867.800112018 4272817 821733 
17867.900110525 4356556 833131 
17868.000105349 4423878 835410 
17868.100105354 4360157 824823 
17868.200102865 4441395 834676 
17868.300104991 4345326 835289 
17868.400108852 4377003 823124 
17868.500104662 4443165 833177 
17868.600113015 4418995 831892 
17868.700113392 4384510 826521 
17868.800110272 4262623 836329 
17868.900109015 4392262 833788 
17869.000113517 4340260 826155 
17869.100111638 4420338 837828 
17869.200113425 4354114 835288 
17869.300113963 4390858 824853 
17869.400110826 4369130 835931 
17869.500113900 4428821 833223 
17869.600111841 4371205 825481 
17869.700112794 4416432 835472 
17869.800109370 4400257 833467 
17869.900102427 4399830 821824 
17870.000108161 4423267 831326 
17870.100108548 4434926 827822 
17870.200106047 4331165 819804 
17870.300113679 4439686 831142 
17870.400109850 4311452 827852 
17870.500108420 4277515 821121 
17870.600116128 4346364 829596 
17870.700104976 4383289 821412 
17870.800102959 4326466 829826 
17870.900112964 4420338 832366 
17871.000114736 4291432 821701 
17871.100114215 4428700 830867 
17871.200103246 4337818 831203 
17871.300102676 4387623 825098 
17871.400105228 4399525 832657 
17871.500110978 4439381 834768 
17871.600112415 4246266 826766 
17871.700012163 4975268 850986 
17871.800114664 4845385 833911 
17871.900113450 4818592 838456 
17872.000114201 4383411 829382 
17872.100113522 4389027 823400 
17872.200102827 4449879 828816 
17872.300111784 4447559 834753 
17872.400112787 4337391 825466 
17872.500111813 4429066 835670 
17872.600103410 4418202 832642 
17872.700113794 4381580 830499 
17872.800104693 4347279 821916 
17872.900110519 4415699 829046 
17873.000114436 4324574 822482 
17873.100109217 4282887 831754 
17873.200105790 4395924 831188 
17873.300109459 4420765 831830 
17873.400102688 4275502 823981 
17873.500109148 4444263 832642 
17873.600103796 4385304 821396 
17873.700103733 4323597 828862 
17873.800110361 4430287 829887 
17873.900105193 4381520 822207 
17874.000112369 4291187 830759 
17874.100113892 4274159 831525 
17874.200102659 4317494 821701 
17874.300112356 4235280 832626 
17874.400113958 4425892 832611 
17874.500114038 4248646 822191 
17874.600107212 4344838 831754 
17874.700112086 4285389 833345 
17874.800103109 4230946 824869 
17874.900105597 4396168 830836 
17875.000089884 4445545 831739 
17875.100111228 4278249 821916 
17875.200109037 4445118 828403 
17875.300104896 4274647 823492 
17875.400112427 4280812 830040 
17875.500111015 4321583 830959 
17875.600103250 4418446 831968 
17875.700112915 4287708 823629 
17875.800113137 4430958 829214 
17875.900103946 4404774 830744 
17876.000111716 4396229 821320 
17876.100114165 4324513 830331 
17876.200103850 4435536 830162 
17876.300109334 4378712 823446 
17876.400105470 4378223 830500 
17876.500058942 4337880 822987 
17876.600114024 4434559 833681 
17876.700112602 4342518 834095 
17876.800110601 4371876 823354 
17876.900103239 4350819 831724 
17877.000105524 4409534 830698 
17877.100113947 4320302 824624 
17877.200108704 4343067 836512 
17877.300109058 4351186 833269 
17877.400116576 4376026 823492 
17877.500102967 4378834 829489 
17877.600104659 4434559 830469 
17877.700102832 4346668 821931 
17877.800121414 4432728 831341 
17877.900103907 4318532 828342 
17878.000102790 4374928 823630 
17878.100112406 4409656 830086 
17878.200109116 4281911 833452 
17878.300104063 4345203 825986 
17878.400108620 4432545 833559 
17878.500105158 4415394 836023 
17878.600105085 4389393 822145 
17878.700104863 4431568 833514 
17878.800111852 4281606 831799 
17878.900103456 4342518 821825 
17879.000118652 4432301 831157 
17879.100114800 4395679 824853 
17879.200111136 4285268 831617 
17879.300108957 4326893 830637 
17879.400102763 4293141 830744 
17879.500057648 4399525 825756 
17879.600108283 4320789 835349 
17879.700101118 4328114 832320 
17879.800112210 4235341 824441 
17879.900106013 4328785 834324 
17880.000103558 4320912 834875 
17880.100111002 4411366 824624 
17880.200101544 4343128 834799 
17880.300108312 4307484 823844 
17880.400112474 4317860 831815 
17880.500110231 4290272 831846 
17880.600103549 4266896 823078 
17880.700110360 4451710 833147 
17880.800110643 4312916 834584 
17880.900105213 4369618 826261 
17881.000111019 4325550 831724 
17881.100114072 4427479 831325 
17881.200113974 4279347 823400 
17881.300111987 4433339 833774 
17881.400104857 4302540 835655 
17881.500108448 4387135 823874 
17881.600112055 4341480 833223 
17881.700112355 4276906 833743 
17881.800110648 4290394 826016 
17881.900102875 4434132 832076 
17882.000112726 4317249 821793 
17882.100112200 4416981 836053 
17882.200111854 4309682 835472 
17882.300109801 4473865 834003 
17882.400115071 4323903 823813 
17882.500105538 4428272 834921 
17882.600103549 4337208 833667 
17882.700103157 4394093 825098 
17882.800102861 4345997 835793 
17882.900114552 4398670 834738 
17883.000105004 4357838 825129 
17883.100109452 4322682 833314 
17883.200114384 4391285 833085 
17883.300117719 4393605 825604 
17883.400103812 4318104 834553 
17883.500104374 4429249 835380 
17883.600103835 4374745 825451 
17883.700112663 4411365 834278 
17883.800105006 4429127 832886 
17883.900109178 4406117 825695 
17884.000102310 4286061 830469 
17884.100103762 4285389 833911 
17884.200112252 4501881 827286 
17884.300108825 4347278 833070 
17884.400109163 4382924 823324 
17884.500113475 4366566 832151 
17884.600109525 4424305 835885 
17884.700110213 4374989 825527 
17884.800120863 4339893 832856 
17884.900103723 4308461 833941 
17885.000115947 4375416 823967 
17885.100112029 4437916 834339 
17885.200111698 4426258 831142 
17885.300111356 4330311 823125 
17885.400113791 4419239 830331 
17885.500070532 4385976 830484 
17885.600106645 4422962 822558 
17885.700106281 4462208 832076 
17885.800114719 4414539 825909 
17885.900114413 4446156 834906 
17886.000056641 4449879 832825 
17886.100108958 4495166 833941 
17886.200122786 4480519 823921 
17886.300113153 4415088 830851 
17886.400112366 4393483 822757 
17886.500109100 4391834 834998 
17886.600110102 4363270 820692 
17886.700011732 4899280 852638 
17886.800104092 5080919 842403 
17886.900103365 4907459 836543 
17887.000106399 4445057 823935 
17887.100114725 4444324 827164 
17887.200109413 4473621 835579 
17887.300103497 4477040 833177 
17887.400105351 4449940 825817 
17887.500105689 4502979 836161 
17887.600104774 4478931 824976 
17887.700104759 4500477 832580 
17887.800108530 4470631 823553 
17887.900106013 4477710 832595 
17888.000117930 4495289 825481 
17888.100105681 4478565 834248 
17888.200109864 4484242 834936 
17888.300106116 4453418 827027 
17888.400118655 4507252 832549 
17888.500112969 4490040 833376 
17888.600111636 4427784 825603 
17888.700125452 4443409 824747 
17888.800118967 4528065 835701 
17888.900107952 4333973 832764 
17889.000103502 4351002 832488 
17889.100109272 4345631 826093 
17889.200113638 4350514 830300 
17889.300110132 4326221 830515 
17889.400110850 4322438 821931 
17889.500112177 4437428 831050 
17889.600105609 4251393 820769 
17889.700111832 4442554 829459 
17889.800121241 4349965 832151 
17889.900105591 4249867 822345 
17890.000114395 4296436 833865 
17890.100115308 4432850 835196 
17890.200109431 4387562 833131 
17890.300102357 4367116 821320 
17890.400105980 4365528 835135 
17890.500110815 4464893 833299 
17890.600112378 4274526 822865 
17890.700104894 4367115 832580 
17890.800113986 4414234 830652 
17890.900105607 4389515 823339 
17891.000099481 4394703 833299 
17891.100109920 4395985 823630 
17891.200111112 4319936 830881 
17891.300112995 4337208 831295 
17891.400104412 4239491 817755 
17891.500113908 4423756 829459 
17891.600111223 4370777 828755 
17891.700105165 4391041 819896 
17891.800108939 4351856 829903 
17891.900103764 4395619 829137 
17892.000109027 4321156 821427 
17892.100113287 4428944 828847 
17892.200107271 4429432 833957 
17892.300103282 4397083 823583 
17892.400109235 4368458 830637 
17892.500113621 4334584 824640 
17892.600109727 4317860 830101 
17892.700103675 4381520 833269 
17892.800102352 4281116 830851 
17892.900106515 4390187 821197 
17893.000114158 4382252 831999 
17893.100109142 4318531 831341 
17893.200102974 4265859 821258 
17893.300105701 4372547 828082 
17893.400113747 4353993 822558 
17893.500111960 4284230 831356 
17893.600103183 4395374 830637 
17893.700111965 4381825 820325 
17893.800106330 4412464 829535 
17893.900110225 4324086 829735 
17894.000106470 4363941 823583 
17894.100105452 4369313 829643 
17894.200113772 4436390 830117 
17894.300103305 4377735 831692 
17894.400109807 4390553 824043 
17894.500108509 4336903 830974 
17894.600115699 4259693 824991 
17894.700062533 4372731 831861 
17894.800102835 4284169 830652 
17894.900103871 4368336 823584 
17895.000115153 4422657 831295 
17895.100112662 4291371 829964 
17895.200112182 4378223 820141 
17895.300110130 4341847 828510 
17895.400110029 4409168 829643 
17895.500109709 4406727 824685 
17895.600108824 4306569 830882 
17895.700112785 4310292 829352 
17895.800103104 4385364 818764 
17895.900105012 4338368 828403 
17896.000107791 4304982 830270 
17896.100109328 4274464 821028 
17896.200105052 4372547 830928 
17896.300104321 4337758 825435 
17896.400112057 4343006 833743 
17896.500104238 4348622 831570 
17896.600108919 4294362 833223 
17896.700113675 4306690 821472 
17896.800105609 4344288 834355 
17896.900106275 4359181 828679 
17897.000112002 4290150 822880 
17897.100113304 4348195 829964 
17897.200112206 4235096 823874 
17897.300110547 4376820 830331 
17897.400127547 4384266 829918 
17897.500058407 4316457 824670 
17897.600051980 4324940 830928 
17897.700069362 4274830 828678 
17897.800099874 4246693 820876 
17897.900101394 4327138 830377 
17898.000052800 4317799 830606 
17898.100100490 4384571 824257 
17898.200064091 4261097 833467 
17898.300118340 4301198 831112 
17898.400063508 4341969 825328 
17898.500061911 4417530 832213 
17898.600062308 4347401 832304 
17898.700101878 4234120 825420 
17898.800051100 4385548 835288 
17898.900101974 4327870 833865 
17899.000061798 4218189 828679 
17899.100063184 4391041 834508 
17899.200100169 4283803 832702 
17899.300051820 4242970 828832 
17899.400062919 4427906 835916 
17899.500063198 4345936 836711 
17899.600101200 4254689 827852 
17899.700052902 4275014 835059 
17899.800063424 4276051 835594 
17899.900068793 4290272 827761 
17900.000070008 4325489 834997 
17900.100053043 4269399 833131 
17900.200102607 4297047 824134 
17900.300062551 4314381 835335 
17900.400065888 4268727 833957 
17900.500102023 4319569 826200 
17900.600066652 4332569 836711 
17900.700063203 4418202 836175 
17900.800064589 4287098 826430 
17900.900102264 4398793 837262 
17901.000050546 4423450 835028 
17901.100061949 4396290 828097 
17901.200062312 4325001 836420 
17901.300064816 4271291 833208 
17901.400108460 4282642 828189 
17901.500063352 4434376 836971 
17901.600051596 4299062 829949 
17901.700010730 4814074 858330 
17901.800055829 4878467 845982 
17901.900101452 4650928 837568 
17902.000055230 4283680 829291 
17902.100102018 4418873 836650 
17902.200052394 4220692 830178 
17902.300061732 4269216 838180 
17902.400100088 4321400 840046 
17902.500065521 4235890 829429 
17902.600052691 4288380 838287 
17902.700061580 4285633 835288 
17902.800068023 4231313 827255 
17902.900101787 4404713 836344 
17903.000100049 4361988 835411 
17903.100064765 4268422 828740 
17903.200101886 4387012 839740 
17903.300061576 4406910 836635 
17903.400050846 4344594 827240 
17903.500101490 4353748 837354 
17903.600103336 4385915 833682 
17903.700050785 4248219 828923 
17903.800101632 4315968 837170 
17903.900052031 4432850 836742 
17904.000101586 4359180 827347 
17904.100061705 4304250 837492 
17904.200106877 4446949 836022 
17904.300064051 4327137 829459 
17904.400061637 4277150 836145 
17904.500101760 4281117 836665 
17904.600066236 4281056 829674 
17904.700052296 4293629 839786 
17904.800101303 4281727 839098 
17904.900101905 4282704 832412 
17905.000062792 4328968 835655 
17905.100051225 4242665 827761 
17905.200063447 4272206 835028 
17905.300061528 4288014 839771 
17905.400051731 4280263 840261 
17905.500050473 4272450 828846 
17905.600101439 4409656 836666 
17905.700063392 4385182 835946 
17905.800062785 4398792 825924 
17905.900100362 4433461 833468 
17906.000052845 4431141 836466 
17906.100063690 4385059 826430 
17906.200061435 4440113 839006 
17906.300052973 4390431 826965 
17906.400053581 4270131 835426 
17906.500100850 4288075 834967 
17906.600062351 4263661 828173 
17906.700099786 4286427 837507 
17906.800052093 4286427 838195 
17906.900103542 4352650 837033 
17907.000063405 4269764 828969 
17907.100051600 4323719 835625 
17907.200076819 4436390 823706 
17907.300062709 4327504 831295 
17907.400056708 4425770 834171 
17907.500067065 4393055 825404 
17907.600106903 4448902 834049 
17907.700051999 4415272 835151 
17907.800101423 4384694 824593 
17907.900067873 4381580 833636 
17908.000099509 4324635 832810 
17908.100065053 4326161 824823 
17908.200103391 4344410 832014 
17908.300101333 4310231 834691 
17908.400074298 4339466 823492 
17908.500101567 4389515 833835 
17908.600102215 4320058 834018 
17908.700068892 4338001 825144 
17908.800052658 4271474 833957 
17908.900114606 4348499 826965 
17909.000062085 4290273 835794 
17909.100105802 4287464 831891 
17909.200052192 4392750 825022 
17909.300061751 4420887 833544 
17909.400063387 4359547 833085 
17909.500062592 4392201 833406 
17909.600063162 4397022 823630 
17909.700070050 4456227 832687 
17909.800058199 4450794 834523 
17909.900106518 4390980 826338 
17910.000105395 4431019 834171 
17910.100105656 4400623 832519 
17910.200108881 4381215 827715 
17910.300110687 4460254 835166 
17910.400105535 4438466 834752 
17910.500105171 4339771 825940 
17910.600050954 4371998 832978 
17910.700063440 4267995 835074 
17910.800063251 4360584 824303 
17910.900102701 4442311 831479 
17911.000053167 4342457 824042 
17911.100061607 4360035 832274 
17911.200061633 4424488 833942 
17911.300064922 4413258 827118 
17911.400071222 4272633 830423 
17911.500106325 4443836 829505 
17911.600051926 4391591 820982 
17911.700061934 4425220 833636 
17911.800052476 4271657 834003 
17911.900101705 4345570 822834 
17912.000100664 4345142 831754 
17912.100062260 4269887 834401 
17912.200101394 4361378 833957 
17912.300050844 4407887 825160 
17912.400063312 4378712 830331 
17912.500102896 4399341 820080 
17912.600062181 4355885 829107 
17912.700070580 4413685 831172 
17912.800062285 4310780 820692 
17912.900101257 4428089 830102 
17913.000063392 4358937 828449 
17913.100053345 4354298 822589 
17913.200101552 4407765 831754 
17913.300061616 4383106 832947 
17913.400071293 4342823 823813 
17913.500102679 4266347 829367 
17913.600100984 4272206 830852 
17913.700100656 4245899 831463 
17913.800101604 4396474 825680 
17913.900053399 4275623 831157 
17914.000101359 4360341 822069 
17914.100061525 4292286 832947 
17914.200122112 4399037 831249 
17914.300052864 4402088 823722 
17914.400068687 4402333 832289 
17914.500099063 4389087 834095 
17914.600061970 4393239 823844 
17914.700051176 4374439 830744 
17914.800065020 4429921 830667 
17914.900099989 4272633 824425 
17915.000061919 4295521 828235 
17915.100061742 4283314 832764 
17915.200053792 4298756 824548 
17915.300063536 4402027 833941 
17915.400068240 4432667 833085 
17915.500067747 4238149 825328 
17915.600051136 4448963 831953 
17915.700063456 4273060 832687 
17915.800061555 4240285 823064 
17915.900101126 4398060 833773 
17916.000053000 4364735 825894 
17916.100061902 4273548 834141 
17916.200106014 4392567 832657 
17916.300062598 4422169 834477 
17916.400067551 4221608 827516 
17916.500106398 4295948 837399 
17916.600061790 4436329 835181 
17916.700057971 4832752 846182 
17916.800063833 4948351 847177 
17916.900052965 4267995 829443 
17917.000103030 4347706 838624 
17917.100062634 4288380 837996 
17917.200063523 4226308 825879 
17917.300063342 4305653 833544 
17917.400099501 4428943 837583 
17917.500102190 4264211 824364 
17917.600061392 4437488 833896 
17917.700051261 4350941 835977 
17917.800100441 4392933 834966 
17917.900100842 4266652 828817 
17918.000061788 4265492 836940 
17918.100068923 4219289 831387 
17918.200051001 4290943 839037 
17918.300101057 4278187 835487 
17918.400101110 4377248 823905 
17918.500105567 4412098 834049 
17918.600052109 4453357 834645 
17918.700099840 4350148 826384 
17918.800062634 4302845 832565 
17918.900116490 4347890 835747 
17919.000052716 4308643 828128 
17919.100099082 4401661 835410 
17919.200050311 4311269 837262 
17919.300100013 4383045 831540 
17919.400101469 4380238 833957 
17919.500100190 4446583 837354 
17919.600101080 4395252 827072 
17919.700062116 4440235 836956 
17919.800052626 4260427 834492 
17919.900139493 4268299 835855 
17920.000052127 4331349 827760 
17920.100070247 4269887 834095 
17920.200104190 4325367 828878 
17920.300062347 4450306 836619 
17920.400064511 4360951 837858 
17920.500101335 4389149 823936 
17920.600052465 4366382 834049 
17920.700051889 4272511 835778 
17920.800061521 4253041 825358 
17920.900100181 4435597 834279 
17921.000063998 4346790 835594 
17921.100101459 4255910 826888 
17921.200062908 4397328 833621 
17921.300063640 4432911 834829 
17921.400103417 4279957 826231 
17921.500108385 4446644 835181 
17921.600061627 4422657 833222 
17921.700101701 4358570 823844 
17921.800061311 4286244 832993 
17921.900102497 4320180 821886 
17922.000101025 4422107 831019 
17922.100062396 4440724 832856 
17922.200063795 4402699 833880 
17922.300050893 4244068 829077 
17922.400105886 4278981 834141 
17922.500061599 4400440 826750 
17922.600061794 4370290 834692 
17922.700062738 4287342 831907 
17922.800052931 4231007 824823 
17922.900101302 4347157 835288 
17923.000052849 4324086 835319 
17923.100052398 4399525 826047 
17923.200069861 4371021 835410 
17923.300063918 4299977 835977 
17923.400101229 4229603 823109 
17923.500100884 4426320 834233 
17923.600105161 4391407 835518 
17923.700051065 4245167 825603 
17923.800101104 4251698 832993 
17923.900101829 4387990 836895 
17924.000102180 4350635 834324 
17924.100062108 4383961 827256 
17924.200099933 4348866 834339 
17924.300064166 4255482 827118 
17924.400100627 4284352 832963 
17924.500067983 4396779 832993 
17924.600099844 4392994 824364 
17924.700104389 4450977 832381 
17924.800061923 4404896 823905 
17924.900102970 4287343 835641 
17925.000139639 4333607 834171 
17925.100050752 4416919 835410 
17925.200065162 4395253 827914 
17925.300052549 4395985 832947 
17925.400101731 4442493 836360 
17925.500068576 4283925 826613 
17925.600050803 4433216 834768 
17925.700052886 4336476 822252 
17925.800061851 4426502 831846 
17925.900110594 4301808 833131 
17926.000100789 4384754 833850 
17926.100100021 4299428 824150 
17926.200063744 4443531 832564 
17926.300051257 4278126 834600 
17926.400067693 4324452 823706 
17926.500105426 4295887 831295 
17926.600051737 4443348 833682 
17926.700051164 4278310 827485 
17926.800062834 4288441 832840 
17926.900101584 4261952 828449 
17927.000065331 4302174 823309 
17927.100061283 4325733 829810 
17927.200062100 4441701 830974 
17927.300063038 4309864 824318 
17927.400101749 4429493 832075 
17927.500068088 4277699 832305 
17927.600063394 4402516 823584 
17927.700053020 4279896 830943 
17927.800054109 4343312 825052 
17927.900100057 4364734 832489 
17928.000101018 4278676 831616 
17928.100053706 4366261 822390 
17928.200108644 4470325 834707 
17928.300067756 4331532 830025 
17928.400101294 4329274 828587 
17928.500104543 4344044 821747 
17928.600052811 4427601 831112 
17928.700101157 4389576 834553 
17928.800063134 4253773 819744 
17928.900101796 4320241 831876 
17929.000052294 4224476 822849 
17929.100102253 4314625 831892 
17929.200063395 4374440 833162 
17929.300099290 4370106 819728 
17929.400100307 4283070 829061 
17929.500105793 4241200 830117 
17929.600061686 4419056 820416 
17929.700100637 4435902 829627 
17929.800052949 4366810 829689 
17929.900063907 4381092 820187 
17930.000062662 4412770 832947 
17930.100141253 4270619 830805 
17930.200103138 4284290 821473 
17930.300050917 4318471 830820 
17930.400100495 4276783 831096 
17930.500055401 4246266 823706 
17930.600100092 4434254 831708 
17930.700061951 4402149 824640 
17930.800061524 4383778 834324 
17930.900099860 4427845 832029 
17931.000058936 4296132 833177 
17931.100051787 4325611 825741 
17931.200052376 4319936 834784 
17931.300099896 4437061 833054 
17931.400099978 4364613 826521 
17931.500065151 4447498 832963 
17931.600052941 4382252 836252 
17931.700016852 4870959 841209 
17931.800063478 4959644 848890 
17931.900100209 4645068 830423 
17932.000052419 4306447 834018 
17932.100062628 4338551 834279 
17932.200103619 4301258 826353 
17932.300063494 4318043 834722 
17932.400102381 4306203 835517 
17932.500051180 4304798 836574 
17932.600061840 4279042 825374 
17932.700051206 4302784 833819 
17932.800052515 4245107 825665 
17932.900112664 4292652 829841 
17933.000051493 4310902 834324 
17933.100101682 4264089 825099 
17933.200061754 4331287 836022 
17933.300100515 4306691 836834 
17933.400067789 4267445 828005 
17933.500061879 4444691 830729 
17933.600066004 4488025 835288 
17933.700059047 4362965 824900 
17933.800106430 4485646 835441 
17933.900107756 4438892 834186 
17934.000114488 4390431 825619 
17934.100057891 4397510 833131 
17934.200108252 4434498 833605 
17934.300106226 4489430 827960 
17934.400055623 4393726 834829 
17934.500106651 4286244 826674 
17934.600103644 4428028 833789 
17934.700064616 4329030 837904 
17934.800099763 4266102 827608 
17934.900101419 4333241 833911 
17935.000053413 4313160 833452 
17935.100101104 4272756 827057 
17935.200142104 4418873 834080 
17935.300100752 4321888 836282 
17935.400101524 4280507 829215 
17935.500100537 4295094 833987 
17935.600099722 4317615 833866 
17935.700102435 4306874 826659 
17935.800102360 4341115 835640 
17935.900100773 4336048 834033 
17936.000062874 4351063 828052 
17936.100052141 4336903 837950 
17936.200101919 4284169 828403 
17936.300063414 4339161 832534 
17936.400101136 4298573 833804 
17936.500062090 4316761 833147 
17936.600052392 4388966 825190 
17936.700100627 4351613 833727 
17936.800051182 4355152 825604 
17936.900110015 4299000 831983 
17937.000053912 4271596 832029 
17937.100062030 4240834 822284 
17937.200062238 4332386 836298 
17937.300051229 4229420 825481 
17937.400106301 4356251 834370 
17937.500063449 4342335 834599 
17937.600052645 4285939 833682 
17937.700062812 4218373 824548 
17937.800051347 4279958 833268 
17937.900101859 4289661 834156 
17938.000099627 4284718 826246 
17938.100062802 4265859 836145 
17938.200051021 4272694 834049 
17938.300070457 4308277 827072 
17938.400061456 4301137 835288 
17938.500070476 4268360 835090 
17938.600064550 4289662 826674 
17938.700101824 4389943 837032 
17938.800099451 4294422 833499 
17938.900100453 4295277 825909 
17939.000064885 4300465 837721 
17939.100100762 4278737 827470 
17939.200061847 4372242 837170 
17939.300100066 4314748 836619 
17939.400101393 4302906 834737 
17939.500100263 4259999 827348 
17939.600053542 4361195 838547 
17939.700061648 4256642 826384 
17939.800063969 4283741 837063 
17939.900101271 4347035 835242 
17940.000050437 4336842 826843 
17940.100070470 4435657 833941 
17940.200103093 4436635 834967 
17940.300139321 4400196 835120 
17940.400102557 4386951 829673 
17940.500050762 4444508 836635 
17940.600052260 4328785 827026 
17940.700099122 4387379 835258 
17940.800051141 4275197 833819 
17940.900100395 4298451 838318 
17941.000062944 4250904 828862 
17941.100052472 4273427 836971 
17941.200052376 4260731 831127 
17941.300061513 4424733 841469 
17941.400103183 4398487 839985 
17941.500052968 4390492 829429 
17941.600050850 4376148 836910 
17941.700051025 4442982 836604 
17941.800062610 4274220 827577 
17941.900101552 4371449 836298 
17942.000099768 4283192 835334 
17942.100050901 4349842 828051 
17942.200062031 4272877 837262 
17942.300063269 4294240 836573 
17942.400102578 4268116 827608 
17942.500053068 4343983 839649 
17942.600061612 4339772 837109 
17942.700063041 4279530 829015 
17942.800052015 4352772 836986 
17942.900104532 4246205 830239 
17943.000061730 4336293 839007 
17943.100062618 4362354 837996 
17943.200056973 4309376 829275 
17943.300052748 4284963 839679 
17943.400101371 4371998 837675 
17943.500100145 4427479 835411 
17943.600068110 4350086 828189 
17943.700062627 4335377 833666 
17943.800102079 4366383 834417 
17943.900099788 4275563 827393 
17944.000100597 4276783 835395 
17944.100050254 4247853 824992 
17944.200114581 4360341 836435 
17944.300063118 4434864 837736 
17944.400101334 4358875 824426 
17944.500052126 4322621 834905 
17944.600101557 4337269 835977 
17944.700061424 4266652 825986 
17944.800099333 4328297 834936 
17944.900101606 4390858 837170 
17945.000053327 4244313 826965 
17945.100099512 4309620 833927 
17945.200061250 4351124 834140 
17945.300050880 4239674 827853 
17945.400216402 4293935 836956 
17945.500060353 4431446 834508 
17945.600063411 4344227 827653 
17945.700052988 4338429 833804 
17945.800053595 4272511 825068 
17945.900102650 4319569 833437 
17946.000050372 4310231 835640 
17946.100055018 4327076 833957 
17946.200064092 4391041 826445 
17946.300052035 4396595 835609 
17946.400100611 4395985 837079 
17946.500063611 4257130 830193 
17946.600051201 4299916 837843 
17946.700328634 4726856 849135 
17946.800056170 5138658 854735 
17946.900110344 4622852 839082 
17947.000107416 4495716 837170 
17947.100108266 4449024 831861 
17947.200110349 4478138 840659 
17947.300107257 4439808 833115 
17947.400118867 4499317 839006 
17947.500107663 4490162 837033 
17947.600108395 4437245 829719 
17947.700106090 4492176 834921 
17947.800112082 4488514 836160 
17947.900107943 4438709 826108 
17948.000109296 4480152 836207 
17948.100106740 4485218 839526 
17948.200106754 4435658 826858 
17948.300105069 4500660 837369 
17948.400105941 4519947 835257 
17948.500105182 4469165 827990 
17948.600109805 4536183 836803 
17948.700136453 4547290 839297 
17948.800074904 4400196 830377 
17948.900100087 4391347 835502 
